DATE,HOUR,PRICE
10/14/2023,04,0.016380
10/14/2023,05,0.018490
10/14/2023,06,0.019770
10/14/2023,07,0.022880
10/14/2023,08,0.023400
10/14/2023,09,0.024500
10/14/2023,10,0.025630
10/14/2023,11,0.025240
10/14/2023,12,0.025410
10/14/2023,13,0.024870
10/14/2023,14,0.023960
10/14/2023,15,0.021800
10/14/2023,16,0.023620
10/14/2023,17,0.025420
10/14/2023,18,0.029210
10/14/2023,19,0.036910
10/14/2023,20,0.029940
10/14/2023,21,0.026360
10/14/2023,22,0.023770
10/14/2023,23,0.023270
10/14/2023,24,0.023030
10/15/2023,01,0.021440
10/15/2023,02,0.020160
10/15/2023,03,0.019730
10/15/2023,04,0.019330
10/15/2023,05,0.019690
10/15/2023,06,0.020420
10/15/2023,07,0.023550
10/15/2023,08,0.023220
10/15/2023,09,0.024640
10/15/2023,10,0.025700
10/15/2023,11,0.024280
10/15/2023,12,0.023630
10/15/2023,13,0.023180
10/15/2023,14,0.022980
10/15/2023,15,0.022940
10/15/2023,16,0.024720
10/15/2023,17,0.027270
10/15/2023,18,0.035400
10/15/2023,19,0.046860
10/15/2023,20,0.032170
10/15/2023,21,0.026030
10/15/2023,22,0.022690
10/15/2023,23,0.021220
10/15/2023,24,0.020740
10/16/2023,01,0.017970
10/16/2023,02,0.017710
10/16/2023,03,0.018350
10/16/2023,04,0.018750
10/16/2023,05,0.022210
10/16/2023,06,0.028870
10/16/2023,07,0.038310
10/16/2023,08,0.037160
10/16/2023,09,0.036510
10/16/2023,10,0.039290
10/16/2023,11,0.036490
10/16/2023,12,0.033630
10/16/2023,13,0.032280
10/16/2023,14,0.031170
10/16/2023,15,0.030930
10/16/2023,16,0.031720
10/16/2023,17,0.036500
10/16/2023,18,0.048320
10/16/2023,19,0.062710
10/16/2023,20,0.045660
10/16/2023,21,0.038760
10/16/2023,22,0.033550
10/16/2023,23,0.029960
10/16/2023,24,0.027660
10/17/2023,01,0.027280
10/17/2023,02,0.027620
10/17/2023,03,0.027250
10/17/2023,04,0.028890
10/17/2023,05,0.033510
10/17/2023,06,0.045420
10/17/2023,07,0.060220
10/17/2023,08,0.048180
10/17/2023,09,0.040590
10/17/2023,10,0.038000
10/17/2023,11,0.035330
10/17/2023,12,0.033940
10/17/2023,13,0.031640
10/17/2023,14,0.030370
10/17/2023,15,0.029490
10/17/2023,16,0.029690
10/17/2023,17,0.033650
10/17/2023,18,0.040560
10/17/2023,19,0.045680
10/17/2023,20,0.034330
10/17/2023,21,0.031240
10/17/2023,22,0.029980
10/17/2023,23,0.024040
10/17/2023,24,0.021910
10/18/2023,01,0.020770
10/18/2023,02,0.020280
10/18/2023,03,0.019630
10/18/2023,04,0.020230
10/18/2023,05,0.023160
10/18/2023,06,0.031840
10/18/2023,07,0.039110
10/18/2023,08,0.035870
10/18/2023,09,0.029380
10/18/2023,10,0.029390
10/18/2023,11,0.028380
10/18/2023,12,0.027380
10/18/2023,13,0.026670
10/18/2023,14,0.026420
10/18/2023,15,0.025480
10/18/2023,16,0.027310
10/18/2023,17,0.029640
10/18/2023,18,0.036460
10/18/2023,19,0.039480
10/18/2023,20,0.031160
10/18/2023,21,0.026350
10/18/2023,22,0.024570
10/18/2023,23,0.021320
10/18/2023,24,0.019620
10/19/2023,01,0.021130
10/19/2023,02,0.020190
10/19/2023,03,0.019770
10/19/2023,04,0.019800
10/19/2023,05,0.022700
10/19/2023,06,0.030630
10/19/2023,07,0.033720
10/19/2023,08,0.035530
10/19/2023,09,0.029220
10/19/2023,10,0.030720
10/19/2023,11,0.030380
10/19/2023,12,0.029360
10/19/2023,13,0.028540
10/19/2023,14,0.028520
10/19/2023,15,0.027970
10/19/2023,16,0.028500
10/19/2023,17,0.030210
10/19/2023,18,0.045970
10/19/2023,19,0.054120
10/19/2023,20,0.036430
10/19/2023,21,0.029620
10/19/2023,22,0.025640
10/19/2023,23,0.023020
10/19/2023,24,0.023150
10/20/2023,01,0.023640
10/20/2023,02,0.024020
10/20/2023,03,0.022990
10/20/2023,04,0.023010
10/20/2023,05,0.025240
10/20/2023,06,0.033410
10/20/2023,07,0.036930
10/20/2023,08,0.044130
10/20/2023,09,0.037550
10/20/2023,10,0.038320
10/20/2023,11,0.034530
10/20/2023,12,0.031810
10/20/2023,13,0.029710
10/20/2023,14,0.029970
10/20/2023,15,0.029340
10/20/2023,16,0.030100
10/20/2023,17,0.034310
10/20/2023,18,0.040930
10/20/2023,19,0.041630
10/20/2023,20,0.033010
10/20/2023,21,0.029440
10/20/2023,22,0.026800
10/20/2023,23,0.023590
10/20/2023,24,0.021520
10/21/2023,01,0.023160
10/21/2023,02,0.022870
10/21/2023,03,0.021040
10/21/2023,04,0.020690
10/21/2023,05,0.020690
10/21/2023,06,0.021580
10/21/2023,07,0.025930
10/21/2023,08,0.026110
10/21/2023,09,0.025090
10/21/2023,10,0.025390
10/21/2023,11,0.024040
10/21/2023,12,0.022430
10/21/2023,13,0.022220
10/21/2023,14,0.021850
10/21/2023,15,0.020790
10/21/2023,16,0.023190
10/21/2023,17,0.026260
10/21/2023,18,0.032190
10/21/2023,19,0.042020
10/21/2023,20,0.031910
10/21/2023,21,0.028110
10/21/2023,22,0.025950
10/21/2023,23,0.023430
10/21/2023,24,0.023640
10/22/2023,01,0.024520
10/22/2023,02,0.023200
10/22/2023,03,0.023150
10/22/2023,04,0.023380
10/22/2023,05,0.023820
10/22/2023,06,0.025190
10/22/2023,07,0.027430
10/22/2023,08,0.035300
10/22/2023,09,0.027900
10/22/2023,10,0.030040
10/22/2023,11,0.029720
10/22/2023,12,0.027890
10/22/2023,13,0.027300
10/22/2023,14,0.028120
10/22/2023,15,0.027800
10/22/2023,16,0.029640
10/22/2023,17,0.034190
10/22/2023,18,0.043400
10/22/2023,19,0.046350
10/22/2023,20,0.030550
10/22/2023,21,0.027960
10/22/2023,22,0.026270
10/22/2023,23,0.024770
10/22/2023,24,0.022110
10/23/2023,01,0.022630
10/23/2023,02,0.021100
10/23/2023,03,0.020070
10/23/2023,04,0.021560
10/23/2023,05,0.023720
10/23/2023,06,0.032740
10/23/2023,07,0.040870
10/23/2023,08,0.044290
10/23/2023,09,0.030620
10/23/2023,10,0.029940
10/23/2023,11,0.030250
10/23/2023,12,0.030970
10/23/2023,13,0.029670
10/23/2023,14,0.029440
10/23/2023,15,0.029090
10/23/2023,16,0.031560
10/23/2023,17,0.036650
10/23/2023,18,0.049840
10/23/2023,19,0.043750
10/23/2023,20,0.030670
10/23/2023,21,0.025030
10/23/2023,22,0.023860
10/23/2023,23,0.020910
10/23/2023,24,0.017900
10/24/2023,01,0.017240
10/24/2023,02,0.016160
10/24/2023,03,0.014710
10/24/2023,04,0.015680
10/24/2023,05,0.016980
10/24/2023,06,0.023360
10/24/2023,07,0.029550
10/24/2023,08,0.031380
10/24/2023,09,0.025250
10/24/2023,10,0.027130
10/24/2023,11,0.028390
10/24/2023,12,0.028220
10/24/2023,13,0.028470
10/24/2023,14,0.030690
10/24/2023,15,0.033320
10/24/2023,16,0.032620
10/24/2023,17,0.034900
10/24/2023,18,0.046040
10/24/2023,19,0.041340
10/24/2023,20,0.031670
10/24/2023,21,0.029120
10/24/2023,22,0.027010
10/24/2023,23,0.024090
10/24/2023,24,0.022520
10/25/2023,01,0.020060
10/25/2023,02,0.019920
10/25/2023,03,0.019520
10/25/2023,04,0.021060
10/25/2023,05,0.022280
10/25/2023,06,0.031760
10/25/2023,07,0.034070
10/25/2023,08,0.037870
10/25/2023,09,0.031610
10/25/2023,10,0.032660
10/25/2023,11,0.033500
10/25/2023,12,0.032260
10/25/2023,13,0.031350
10/25/2023,14,0.032350
10/25/2023,15,0.035260
10/25/2023,16,0.037210
10/25/2023,17,0.041170
10/25/2023,18,0.048180
10/25/2023,19,0.039290
10/25/2023,20,0.032020
10/25/2023,21,0.026390
10/25/2023,22,0.025140
10/25/2023,23,0.021860
10/25/2023,24,0.019530
10/26/2023,01,0.020590
10/26/2023,02,0.019550
10/26/2023,03,0.018380
10/26/2023,04,0.018570
10/26/2023,05,0.020640
10/26/2023,06,0.025920
10/26/2023,07,0.027670
10/26/2023,08,0.031060
10/26/2023,09,0.026900
10/26/2023,10,0.028890
10/26/2023,11,0.028440
10/26/2023,12,0.029610
10/26/2023,13,0.030890
10/26/2023,14,0.032870
10/26/2023,15,0.033200
10/26/2023,16,0.034230
10/26/2023,17,0.037110
10/26/2023,18,0.039790
10/26/2023,19,0.035140
10/26/2023,20,0.031830
10/26/2023,21,0.029420
10/26/2023,22,0.025710
10/26/2023,23,0.024130
10/26/2023,24,0.021410
10/27/2023,01,0.020050
10/27/2023,02,0.018940
10/27/2023,03,0.016780
10/27/2023,04,0.016700
10/27/2023,05,0.019180
10/27/2023,06,0.023890
10/27/2023,07,0.027790
10/27/2023,08,0.028760
10/27/2023,09,0.027130
10/27/2023,10,0.028540
10/27/2023,11,0.029010
10/27/2023,12,0.030330
10/27/2023,13,0.031010
10/27/2023,14,0.032620
10/27/2023,15,0.033780
10/27/2023,16,0.032190
10/27/2023,17,0.035710
10/27/2023,18,0.038210
10/27/2023,19,0.039890
10/27/2023,20,0.033130
10/27/2023,21,0.028780
10/27/2023,22,0.027170
10/27/2023,23,0.024840
10/27/2023,24,0.024540
10/28/2023,01,0.024440
10/28/2023,02,0.023130
10/28/2023,03,0.023370
10/28/2023,04,0.023980
10/28/2023,05,0.022720
10/28/2023,06,0.024900
10/28/2023,07,0.029510
10/28/2023,08,0.032050
10/28/2023,09,0.030360
10/28/2023,10,0.032650
10/28/2023,11,0.033100
10/28/2023,12,0.034780
10/28/2023,13,0.032440
10/28/2023,14,0.033720
10/28/2023,15,0.034390
10/28/2023,16,0.035950
10/28/2023,17,0.039810
10/28/2023,18,0.047800
10/28/2023,19,0.046920
10/28/2023,20,0.033400
10/28/2023,21,0.031910
10/28/2023,22,0.030140
10/28/2023,23,0.028690
10/28/2023,24,0.027850
10/29/2023,01,0.027900
10/29/2023,02,0.026350
10/29/2023,03,0.025750
10/29/2023,04,0.024620
10/29/2023,05,0.026220
10/29/2023,06,0.027740
10/29/2023,07,0.028930
10/29/2023,08,0.030030
10/29/2023,09,0.030040
10/29/2023,10,0.033380
10/29/2023,11,0.033720
10/29/2023,12,0.032610
10/29/2023,13,0.033110
10/29/2023,14,0.032590
10/29/2023,15,0.031600
10/29/2023,16,0.033530
10/29/2023,17,0.042990
10/29/2023,18,0.052220
10/29/2023,19,0.052430
10/29/2023,20,0.036260
10/29/2023,21,0.032280
10/29/2023,22,0.028810
10/29/2023,23,0.024570
10/29/2023,24,0.023750
10/30/2023,01,0.022790
10/30/2023,02,0.021830
10/30/2023,03,0.021330
10/30/2023,04,0.022440
10/30/2023,05,0.027870
10/30/2023,06,0.036820
10/30/2023,07,0.045960
10/30/2023,08,0.059060
10/30/2023,09,0.050430
10/30/2023,10,0.049100
10/30/2023,11,0.043900
10/30/2023,12,0.039110
10/30/2023,13,0.032850
10/30/2023,14,0.032050
10/30/2023,15,0.029180
10/30/2023,16,0.032580
10/30/2023,17,0.044140
10/30/2023,18,0.061170
10/30/2023,19,0.062090
10/30/2023,20,0.047990
10/30/2023,21,0.040990
10/30/2023,22,0.039920
10/30/2023,23,0.033970
10/30/2023,24,0.031710
10/31/2023,01,0.029650
10/31/2023,02,0.027920
10/31/2023,03,0.028270
10/31/2023,04,0.029090
10/31/2023,05,0.030600
10/31/2023,06,0.042260
10/31/2023,07,0.050000
10/31/2023,08,0.051560
10/31/2023,09,0.038600
10/31/2023,10,0.033770
10/31/2023,11,0.031190
10/31/2023,12,0.028990
10/31/2023,13,0.027550
10/31/2023,14,0.026090
10/31/2023,15,0.025520
10/31/2023,16,0.028220
10/31/2023,17,0.035340
10/31/2023,18,0.049840
10/31/2023,19,0.062050
10/31/2023,20,0.048940
10/31/2023,21,0.042800
10/31/2023,22,0.040710
10/31/2023,23,0.033980
10/31/2023,24,0.031230
11/01/2023,01,0.034480
11/01/2023,02,0.031410
11/01/2023,03,0.029890
11/01/2023,04,0.030590
11/01/2023,05,0.033450
11/01/2023,06,0.046210
11/01/2023,07,0.062330
11/01/2023,08,0.063930
11/01/2023,09,0.056430
11/01/2023,10,0.048250
11/01/2023,11,0.041180
11/01/2023,12,0.037340
11/01/2023,13,0.035190
11/01/2023,14,0.032210
11/01/2023,15,0.030460
11/01/2023,16,0.031190
11/01/2023,17,0.041430
11/01/2023,18,0.052660
11/01/2023,19,0.060220
11/01/2023,20,0.048860
11/01/2023,21,0.041450
11/01/2023,22,0.037490
11/01/2023,23,0.033160
11/01/2023,24,0.030520
11/02/2023,01,0.031530
11/02/2023,02,0.031030
11/02/2023,03,0.030600
11/02/2023,04,0.033240
11/02/2023,05,0.034540
11/02/2023,06,0.047650
11/02/2023,07,0.074380
11/02/2023,08,0.078430
11/02/2023,09,0.050640
11/02/2023,10,0.042550
11/02/2023,11,0.037490
11/02/2023,12,0.033930
11/02/2023,13,0.031820
11/02/2023,14,0.030550
11/02/2023,15,0.028760
11/02/2023,16,0.028120
11/02/2023,17,0.034740
11/02/2023,18,0.041520
11/02/2023,19,0.038550
11/02/2023,20,0.031750
11/02/2023,21,0.028750
11/02/2023,22,0.025590
11/02/2023,23,0.025380
11/02/2023,24,0.025860
11/03/2023,01,0.022910
11/03/2023,02,0.022030
11/03/2023,03,0.021590
11/03/2023,04,0.023250
11/03/2023,05,0.023880
11/03/2023,06,0.031730
11/03/2023,07,0.038640
11/03/2023,08,0.039900
11/03/2023,09,0.032820
11/03/2023,10,0.030650
11/03/2023,11,0.028260
11/03/2023,12,0.027040
11/03/2023,13,0.026250
11/03/2023,14,0.025800
11/03/2023,15,0.024440
11/03/2023,16,0.024640
11/03/2023,17,0.029760
11/03/2023,18,0.039900
11/03/2023,19,0.037070
11/03/2023,20,0.032520
11/03/2023,21,0.029230
11/03/2023,22,0.026830
11/03/2023,23,0.030830
11/03/2023,24,0.033980
11/04/2023,01,0.028490
11/04/2023,02,0.026570
11/04/2023,03,0.026760
11/04/2023,04,0.027290
11/04/2023,05,0.028330
11/04/2023,06,0.032500
11/04/2023,07,0.037130
11/04/2023,08,0.038020
11/04/2023,09,0.037620
11/04/2023,10,0.037980
11/04/2023,11,0.037680
11/04/2023,12,0.034630
11/04/2023,13,0.031190
11/04/2023,14,0.028910
11/04/2023,15,0.029360
11/04/2023,16,0.030720
11/04/2023,17,0.034600
11/04/2023,18,0.039920
11/04/2023,19,0.039540
11/04/2023,20,0.033180
11/04/2023,21,0.030500
11/04/2023,22,0.026650
11/04/2023,23,0.026910
11/04/2023,24,0.026600
11/05/2023,01,0.029060
11/05/2023,02,0.028750
11/05/2023,03,0.026890
11/05/2023,04,0.027390
11/05/2023,05,0.027690
11/05/2023,06,0.027330
11/05/2023,07,0.030160
11/05/2023,08,0.030490
11/05/2023,09,0.027810
11/05/2023,10,0.027370
11/05/2023,11,0.026470
11/05/2023,12,0.026170
11/05/2023,13,0.025440
11/05/2023,14,0.023830
11/05/2023,15,0.024910
11/05/2023,16,0.028540
11/05/2023,17,0.034600
11/05/2023,18,0.036370
11/05/2023,19,0.029000
11/05/2023,20,0.024130
11/05/2023,21,0.021520
11/05/2023,22,0.020630
11/05/2023,23,0.019100
11/05/2023,24,0.019030
11/06/2023,01,0.018470
11/06/2023,02,0.017900
11/06/2023,03,0.017810
11/06/2023,04,0.019460
11/06/2023,05,0.024460
11/06/2023,06,0.029050
11/06/2023,07,0.033150
11/06/2023,08,0.029520
11/06/2023,09,0.029110
11/06/2023,10,0.028510
11/06/2023,11,0.028560
11/06/2023,12,0.028780
11/06/2023,13,0.028060
11/06/2023,14,0.028430
11/06/2023,15,0.029600
11/06/2023,16,0.033220
11/06/2023,17,0.045230
11/06/2023,18,0.051140
11/06/2023,19,0.039390
11/06/2023,20,0.034170
11/06/2023,21,0.031460
11/06/2023,22,0.032260
11/06/2023,23,0.031040
11/06/2023,24,0.024770
11/07/2023,01,0.022990
11/07/2023,02,0.022260
11/07/2023,03,0.021890
11/07/2023,04,0.022230
11/07/2023,05,0.023870
11/07/2023,06,0.031830
11/07/2023,07,0.040100
11/07/2023,08,0.031430
11/07/2023,09,0.030880
11/07/2023,10,0.032960
11/07/2023,11,0.032940
11/07/2023,12,0.032720
11/07/2023,13,0.031160
11/07/2023,14,0.031560
11/07/2023,15,0.031650
11/07/2023,16,0.033990
11/07/2023,17,0.039620
11/07/2023,18,0.037650
11/07/2023,19,0.031590
11/07/2023,20,0.027400
11/07/2023,21,0.025480
11/07/2023,22,0.025330
11/07/2023,23,0.024320
11/07/2023,24,0.021200
11/08/2023,01,0.019560
11/08/2023,02,0.019580
11/08/2023,03,0.019880
11/08/2023,04,0.020530
11/08/2023,05,0.023780
11/08/2023,06,0.030930
11/08/2023,07,0.036070
11/08/2023,08,0.032520
11/08/2023,09,0.032090
11/08/2023,10,0.031930
11/08/2023,11,0.031720
11/08/2023,12,0.028480
11/08/2023,13,0.026860
11/08/2023,14,0.028730
11/08/2023,15,0.029870
11/08/2023,16,0.032750
11/08/2023,17,0.042060
11/08/2023,18,0.040460
11/08/2023,19,0.034240
11/08/2023,20,0.031900
11/08/2023,21,0.028860
11/08/2023,22,0.026710
11/08/2023,23,0.025060
11/08/2023,24,0.022190
11/09/2023,01,0.020570
11/09/2023,02,0.018210
11/09/2023,03,0.017160
11/09/2023,04,0.018410
11/09/2023,05,0.021080
11/09/2023,06,0.027490
11/09/2023,07,0.030240
11/09/2023,08,0.027810
11/09/2023,09,0.027060
11/09/2023,10,0.026490
11/09/2023,11,0.025430
11/09/2023,12,0.025680
11/09/2023,13,0.025420
11/09/2023,14,0.024210
11/09/2023,15,0.024250
11/09/2023,16,0.027360
11/09/2023,17,0.034400
11/09/2023,18,0.034410
11/09/2023,19,0.031760
11/09/2023,20,0.028630
11/09/2023,21,0.027070
11/09/2023,22,0.025730
11/09/2023,23,0.023990
11/09/2023,24,0.021350
11/10/2023,01,0.021940
11/10/2023,02,0.022320
11/10/2023,03,0.022920
11/10/2023,04,0.024790
11/10/2023,05,0.029400
11/10/2023,06,0.034230
11/10/2023,07,0.037360
11/10/2023,08,0.036230
11/10/2023,09,0.037080
11/10/2023,10,0.036840
11/10/2023,11,0.036150
11/10/2023,12,0.032040
11/10/2023,13,0.030080
11/10/2023,14,0.029870
11/10/2023,15,0.030260
11/10/2023,16,0.037340
11/10/2023,17,0.048040
11/10/2023,18,0.047870
11/10/2023,19,0.038500
11/10/2023,20,0.035850
11/10/2023,21,0.033890
11/10/2023,22,0.033500
11/10/2023,23,0.030180
11/10/2023,24,0.033210
11/11/2023,01,0.027320
11/11/2023,02,0.025560
11/11/2023,03,0.025800
11/11/2023,04,0.027530
11/11/2023,05,0.031450
11/11/2023,06,0.038640
11/11/2023,07,0.044810
11/11/2023,08,0.043740
11/11/2023,09,0.042980
11/11/2023,10,0.036530
11/11/2023,11,0.034790
11/11/2023,12,0.032720
11/11/2023,13,0.030910
11/11/2023,14,0.030600
11/11/2023,15,0.031190
11/11/2023,16,0.036310
11/11/2023,17,0.044630
11/11/2023,18,0.047430
11/11/2023,19,0.046100
11/11/2023,20,0.041290
11/11/2023,21,0.039040
11/11/2023,22,0.033680
11/11/2023,23,0.030950
11/11/2023,24,0.026120
11/12/2023,01,0.024310
11/12/2023,02,0.023560
11/12/2023,03,0.023420
11/12/2023,04,0.023800
11/12/2023,05,0.023800
11/12/2023,06,0.028170
11/12/2023,07,0.029680
11/12/2023,08,0.027190
11/12/2023,09,0.026780
11/12/2023,10,0.024890
11/12/2023,11,0.023390
11/12/2023,12,0.023560
11/12/2023,13,0.023160
11/12/2023,14,0.022160
11/12/2023,15,0.022260
11/12/2023,16,0.029570
11/12/2023,17,0.034770
11/12/2023,18,0.033560
11/12/2023,19,0.030660
11/12/2023,20,0.026210
11/12/2023,21,0.024730
11/12/2023,22,0.022720
11/12/2023,23,0.021420
11/12/2023,24,0.020110
11/13/2023,01,0.019340
11/13/2023,02,0.018830
11/13/2023,03,0.019990
11/13/2023,04,0.021540
11/13/2023,05,0.029000
11/13/2023,06,0.036140
11/13/2023,07,0.045850
11/13/2023,08,0.042290
11/13/2023,09,0.042330
11/13/2023,10,0.040530
11/13/2023,11,0.037630
11/13/2023,12,0.034190
11/13/2023,13,0.028510
11/13/2023,14,0.027600
11/13/2023,15,0.026810
11/13/2023,16,0.030660
11/13/2023,17,0.039180
11/13/2023,18,0.035510
11/13/2023,19,0.032440
11/13/2023,20,0.031290
11/13/2023,21,0.029470
11/13/2023,22,0.028420
11/13/2023,23,0.027270
11/13/2023,24,0.032470
11/14/2023,01,0.030960
11/14/2023,02,0.031560
11/14/2023,03,0.032420
11/14/2023,04,0.034300
11/14/2023,05,0.040020
11/14/2023,06,0.050570
11/14/2023,07,0.048950
11/14/2023,08,0.042450
11/14/2023,09,0.036690
11/14/2023,10,0.034550
11/14/2023,11,0.032570
11/14/2023,12,0.032020
11/14/2023,13,0.028820
11/14/2023,14,0.028480
11/14/2023,15,0.028590
11/14/2023,16,0.030200
11/14/2023,17,0.039330
11/14/2023,18,0.036300
11/14/2023,19,0.031270
11/14/2023,20,0.027740
11/14/2023,21,0.025110
11/14/2023,22,0.024450
11/14/2023,23,0.022590
11/14/2023,24,0.020150
11/15/2023,01,0.019650
11/15/2023,02,0.018690
11/15/2023,03,0.019630
11/15/2023,04,0.021890
11/15/2023,05,0.024520
11/15/2023,06,0.032560
11/15/2023,07,0.039340
11/15/2023,08,0.032420
11/15/2023,09,0.031220
11/15/2023,10,0.032580
11/15/2023,11,0.030260
11/15/2023,12,0.028980
11/15/2023,13,0.027410
11/15/2023,14,0.027550
11/15/2023,15,0.028720
11/15/2023,16,0.032550
11/15/2023,17,0.037880
11/15/2023,18,0.035260
11/15/2023,19,0.034450
11/15/2023,20,0.034950
11/15/2023,21,0.031650
11/15/2023,22,0.032010
11/15/2023,23,0.031530
11/15/2023,24,0.033680
11/16/2023,01,0.033680
11/16/2023,02,0.032600
11/16/2023,03,0.031970
11/16/2023,04,0.031080
11/16/2023,05,0.036200
11/16/2023,06,0.048380
11/16/2023,07,0.053420
11/16/2023,08,0.039830
11/16/2023,09,0.034460
11/16/2023,10,0.034020
11/16/2023,11,0.031530
11/16/2023,12,0.028250
11/16/2023,13,0.026800
11/16/2023,14,0.025240
11/16/2023,15,0.026060
11/16/2023,16,0.029480
11/16/2023,17,0.031120
11/16/2023,18,0.030700
11/16/2023,19,0.027020
11/16/2023,20,0.025080
11/16/2023,21,0.023280
11/16/2023,22,0.021320
11/16/2023,23,0.017960
11/16/2023,24,0.017420
11/17/2023,01,0.015360
11/17/2023,02,0.014670
11/17/2023,03,0.016240
11/17/2023,04,0.017850
11/17/2023,05,0.022220
11/17/2023,06,0.027450
11/17/2023,07,0.031590
11/17/2023,08,0.031200
11/17/2023,09,0.030590
11/17/2023,10,0.031180
11/17/2023,11,0.031480
11/17/2023,12,0.030110
11/17/2023,13,0.029050
11/17/2023,14,0.028050
11/17/2023,15,0.028140
11/17/2023,16,0.032050
11/17/2023,17,0.040380
11/17/2023,18,0.036670
11/17/2023,19,0.032150
11/17/2023,20,0.029940
11/17/2023,21,0.028630
11/17/2023,22,0.028030
11/17/2023,23,0.027880
11/17/2023,24,0.029600
11/18/2023,01,0.028290
11/18/2023,02,0.026470
11/18/2023,03,0.025210
11/18/2023,04,0.024880
11/18/2023,05,0.027360
11/18/2023,06,0.032110
11/18/2023,07,0.033320
11/18/2023,08,0.034440
11/18/2023,09,0.030860
11/18/2023,10,0.031350
11/18/2023,11,0.030600
11/18/2023,12,0.027730
11/18/2023,13,0.025260
11/18/2023,14,0.023980
11/18/2023,15,0.025080
11/18/2023,16,0.031810
11/18/2023,17,0.040420
11/18/2023,18,0.038110
11/18/2023,19,0.032400
11/18/2023,20,0.032100
11/18/2023,21,0.029880
11/18/2023,22,0.029470
11/18/2023,23,0.028480
11/18/2023,24,0.025730
11/19/2023,01,0.025160
11/19/2023,02,0.025950
11/19/2023,03,0.024230
11/19/2023,04,0.023720
11/19/2023,05,0.023470
11/19/2023,06,0.026540
11/19/2023,07,0.026510
11/19/2023,08,0.025870
11/19/2023,09,0.023400
11/19/2023,10,0.025860
11/19/2023,11,0.025190
11/19/2023,12,0.023910
11/19/2023,13,0.023290
11/19/2023,14,0.022740
11/19/2023,15,0.023250
11/19/2023,16,0.026410
11/19/2023,17,0.034520
11/19/2023,18,0.034610
11/19/2023,19,0.031140
11/19/2023,20,0.028330
11/19/2023,21,0.026830
11/19/2023,22,0.023520
11/19/2023,23,0.021970
11/19/2023,24,0.020610
11/20/2023,01,0.019750
11/20/2023,02,0.019430
11/20/2023,03,0.020120
11/20/2023,04,0.020730
11/20/2023,05,0.024450
11/20/2023,06,0.031910
11/20/2023,07,0.035240
11/20/2023,08,0.032380
11/20/2023,09,0.030500
11/20/2023,10,0.032260
11/20/2023,11,0.030960
11/20/2023,12,0.030360
11/20/2023,13,0.029040
11/20/2023,14,0.029830
